Any,Provincia,Comarca,CDMUN,Municipi,Codi_Sector,Descripcio_Sector,Consum [kWh],Observacions
2013,BARCELONA,BERGUEDA,08057,CASTELL DE L'ARENY,7,USOS DOMESTICS,121207,
2013,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,3,INDUSTRIAL,,Dada subjecta a secret estadístic. Inclou el consum del sector energètic.
2013,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,4,CONSTRUCCIO I OBRES PUBLIQUES,64770,
2013,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,5,TRANSPORT,,Dada subjecta a secret estadístic.
2013,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,6,TERCIARI,3358616,
2013,BARCELONA,ALT PENEDES,08058,CASTELLET I LA GORNAL,7,USOS DOMESTICS,3678308,
2013,BARCELONA,BAGES,08059,CASTELLFOLLIT DEL BOIX,1,PRIMARI,7758,
2013,BARCELONA,BAGES,08059,CASTELLFOLLIT DEL BOIX,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAGES,08059,CASTELLFOLLIT DEL BOIX,6,TERCIARI,228985,
2013,BARCELONA,BAGES,08059,CASTELLFOLLIT DEL BOIX,7,USOS DOMESTICS,851324,
2013,BARCELONA,ANOIA,08060,CASTELLFOLLIT DE RIUBREGOS,1,PRIMARI,94135,
2013,BARCELONA,ANOIA,08060,CASTELLFOLLIT DE RIUBREGOS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,ANOIA,08060,CASTELLFOLLIT DE RIUBREGOS,4,CONSTRUCCIO I OBRES PUBLIQUES,37599,
2013,BARCELONA,ANOIA,08060,CASTELLFOLLIT DE RIUBREGOS,6,TERCIARI,181954,
2013,BARCELONA,ANOIA,08060,CASTELLFOLLIT DE RIUBREGOS,7,USOS DOMESTICS,304277,
2013,BARCELONA,BAGES,08061,CASTELLGALI,1,PRIMARI,67643,
2013,BARCELONA,BAGES,08061,CASTELLGALI,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAGES,08061,CASTELLGALI,4,CONSTRUCCIO I OBRES PUBLIQUES,86763,
2013,BARCELONA,BAGES,08061,CASTELLGALI,6,TERCIARI,2403376,
2013,BARCELONA,BAGES,08061,CASTELLGALI,7,USOS DOMESTICS,3020700,
2013,BARCELONA,BAGES,08062,CASTELLNOU DE BAGES,1,PRIMARI,225251,
2013,BARCELONA,BAGES,08062,CASTELLNOU DE BAGES,4,CONSTRUCCIO I OBRES PUBLIQUES,63844,
2013,BARCELONA,BAGES,08062,CASTELLNOU DE BAGES,6,TERCIARI,788480,
2013,BARCELONA,BAGES,08062,CASTELLNOU DE BAGES,7,USOS DOMESTICS,2102664,
2013,BARCELONA,ANOIA,08063,CASTELLOLI,1,PRIMARI,57444,
2013,BARCELONA,ANOIA,08063,CASTELLOLI,3,INDUSTRIAL,45271,
2013,BARCELONA,ANOIA,08063,CASTELLOLI,4,CONSTRUCCIO I OBRES PUBLIQUES,70338,
2013,BARCELONA,ANOIA,08063,CASTELLOLI,6,TERCIARI,1018928,
2013,BARCELONA,ANOIA,08063,CASTELLOLI,7,USOS DOMESTICS,971937,
2013,BARCELONA,VALLES ORIENTAL,08064,CASTELLTERÇOL,1,PRIMARI,37144,
2013,BARCELONA,VALLES ORIENTAL,08064,CASTELLTERÇOL,3,INDUSTRIAL,4094965,
2013,BARCELONA,VALLES ORIENTAL,08064,CASTELLTERÇOL,4,CONSTRUCCIO I OBRES PUBLIQUES,33215,
2013,BARCELONA,VALLES ORIENTAL,08064,CASTELLTERÇOL,6,TERCIARI,2756369,
2013,BARCELONA,VALLES ORIENTAL,08064,CASTELLTERÇOL,7,USOS DOMESTICS,3659738,
2013,BARCELONA,ALT PENEDES,08065,CASTELLVI DE LA MARCA,1,PRIMARI,92776,
2013,BARCELONA,ALT PENEDES,08065,CASTELLVI DE LA MARCA,3,INDUSTRIAL,1329132,
2013,BARCELONA,ALT PENEDES,08065,CASTELLVI DE LA MARCA,4,CONSTRUCCIO I OBRES PUBLIQUES,59717,
2013,BARCELONA,ALT PENEDES,08065,CASTELLVI DE LA MARCA,6,TERCIARI,1071701,
2013,BARCELONA,ALT PENEDES,08065,CASTELLVI DE LA MARCA,7,USOS DOMESTICS,2829360,
2013,BARCELONA,BAIX LLOBREGAT,08066,CASTELLVI DE ROSANES,1,PRIMARI,4366,
2013,BARCELONA,BAIX LLOBREGAT,08066,CASTELLVI DE ROSANES,3,INDUSTRIAL,5737572,
2013,BARCELONA,BAIX LLOBREGAT,08066,CASTELLVI DE ROSANES,4,CONSTRUCCIO I OBRES PUBLIQUES,60282,
2013,BARCELONA,BAIX LLOBREGAT,08066,CASTELLVI DE ROSANES,6,TERCIARI,3139961,
2013,BARCELONA,BAIX LLOBREGAT,08066,CASTELLVI DE ROSANES,7,USOS DOMESTICS,3092771,
2013,BARCELONA,OSONA,08067,CENTELLES,1,PRIMARI,243243,
2013,BARCELONA,OSONA,08067,CENTELLES,3,INDUSTRIAL,13985172,
2013,BARCELONA,OSONA,08067,CENTELLES,4,CONSTRUCCIO I OBRES PUBLIQUES,266435,
2013,BARCELONA,OSONA,08067,CENTELLES,5,TRANSPORT,,Dada subjecta a secret estadístic.
2013,BARCELONA,OSONA,08067,CENTELLES,6,TERCIARI,9625410,
2013,BARCELONA,OSONA,08067,CENTELLES,7,USOS DOMESTICS,9835856,
2013,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,1,PRIMARI,10259,
2013,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,3,INDUSTRIAL,4539530,
2013,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,4,CONSTRUCCIO I OBRES PUBLIQUES,339054,
2013,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,6,TERCIARI,9166993,
2013,BARCELONA,BAIX LLOBREGAT,08068,CERVELLO,7,USOS DOMESTICS,13426374,
2013,BARCELONA,BAIX LLOBREGAT,08069,COLLBATO,1,PRIMARI,13929,
2013,BARCELONA,BAIX LLOBREGAT,08069,COLLBATO,3,INDUSTRIAL,564692,
2013,BARCELONA,BAIX LLOBREGAT,08069,COLLBATO,4,CONSTRUCCIO I OBRES PUBLIQUES,67074,
2013,BARCELONA,BAIX LLOBREGAT,08069,COLLBATO,6,TERCIARI,2869145,
2013,BARCELONA,BAIX LLOBREGAT,08069,COLLBATO,7,USOS DOMESTICS,7130304,
2013,BARCELONA,OSONA,08070,COLLSUSPINA,1,PRIMARI,14284,
2013,BARCELONA,OSONA,08070,COLLSUSPINA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,OSONA,08070,COLLSUSPINA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2013,BARCELONA,OSONA,08070,COLLSUSPINA,6,TERCIARI,466239,
2013,BARCELONA,OSONA,08070,COLLSUSPINA,7,USOS DOMESTICS,590645,
2013,BARCELONA,ANOIA,08071,COPONS,1,PRIMARI,22973,
2013,BARCELONA,ANOIA,08071,COPONS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,ANOIA,08071,COPONS,4,CONSTRUCCIO I OBRES PUBLIQUES,26823,
2013,BARCELONA,ANOIA,08071,COPONS,6,TERCIARI,225245,
2013,BARCELONA,ANOIA,08071,COPONS,7,USOS DOMESTICS,427373,
2013,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,1,PRIMARI,144148,
2013,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,3,INDUSTRIAL,4721198,Inclou el consum del sector energètic.
2013,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,4,CONSTRUCCIO I OBRES PUBLIQUES,577435,
2013,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,6,TERCIARI,9532402,
2013,BARCELONA,BAIX LLOBREGAT,08072,CORBERA DE LLOBREGAT,7,USOS DOMESTICS,23827074,
2013,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,1,PRIMARI,688342,
2013,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,3,INDUSTRIAL,43626205,
2013,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,4,CONSTRUCCIO I OBRES PUBLIQUES,1291416,
2013,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,5,TRANSPORT,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,6,TERCIARI,213920358,
2013,BARCELONA,BAIX LLOBREGAT,08073,CORNELLA DE LLOBREGAT,7,USOS DOMESTICS,85506994,
2013,BARCELONA,GARRAF,08074,CUBELLES,1,PRIMARI,164878,
2013,BARCELONA,GARRAF,08074,CUBELLES,3,INDUSTRIAL,,Dada subjecta a secret estadístic. Inclou el consum del sector energètic.
2013,BARCELONA,GARRAF,08074,CUBELLES,4,CONSTRUCCIO I OBRES PUBLIQUES,218251,
2013,BARCELONA,GARRAF,08074,CUBELLES,5,TRANSPORT,,Dada subjecta a secret estadístic.
2013,BARCELONA,GARRAF,08074,CUBELLES,6,TERCIARI,15970347,
2013,BARCELONA,GARRAF,08074,CUBELLES,7,USOS DOMESTICS,26250991,
2013,BARCELONA,MARESME,08075,DOSRIUS,1,PRIMARI,64760,
2013,BARCELONA,MARESME,08075,DOSRIUS,3,INDUSTRIAL,8709836,
2013,BARCELONA,MARESME,08075,DOSRIUS,4,CONSTRUCCIO I OBRES PUBLIQUES,127896,
2013,BARCELONA,MARESME,08075,DOSRIUS,6,TERCIARI,4534450,
2013,BARCELONA,MARESME,08075,DOSRIUS,7,USOS DOMESTICS,8690379,
2013,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,1,PRIMARI,235069,
2013,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,3,INDUSTRIAL,30024632,
2013,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,4,CONSTRUCCIO I OBRES PUBLIQUES,232363,
2013,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,6,TERCIARI,22041207,
2013,BARCELONA,BAIX LLOBREGAT,08076,ESPARREGUERA,7,USOS DOMESTICS,28613205,
2013,BARCELONA,BAIX LLOBREGAT,08077,ESPLUGUES DE LLOBREGAT,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAIX LLOBREGAT,08077,ESPLUGUES DE LLOBREGAT,3,INDUSTRIAL,19589553,
2013,BARCELONA,BAIX LLOBREGAT,08077,ESPLUGUES DE LLOBREGAT,4,CONSTRUCCIO I OBRES PUBLIQUES,372702,
2013,BARCELONA,BAIX LLOBREGAT,08077,ESPLUGUES DE LLOBREGAT,6,TERCIARI,86316956,
2013,BARCELONA,BAIX LLOBREGAT,08077,ESPLUGUES DE LLOBREGAT,7,USOS DOMESTICS,54860806,
2013,BARCELONA,BERGUEDA,08078,"ESPUNYOLA, L'",1,PRIMARI,54949,
2013,BARCELONA,BERGUEDA,08078,"ESPUNYOLA, L'",6,TERCIARI,170888,
2013,BARCELONA,BERGUEDA,08078,"ESPUNYOLA, L'",7,USOS DOMESTICS,442881,
2013,BARCELONA,BAGES,08079,"ESTANY, L'",1,PRIMARI,196382,
2013,BARCELONA,BAGES,08079,"ESTANY, L'",3,INDUSTRIAL,376568,
2013,BARCELONA,BAGES,08079,"ESTANY, L'",4,CONSTRUCCIO I OBRES PUBLIQUES,29562,
2013,BARCELONA,BAGES,08079,"ESTANY, L'",6,TERCIARI,383091,
2013,BARCELONA,BAGES,08079,"ESTANY, L'",7,USOS DOMESTICS,719679,
2013,BARCELONA,BERGUEDA,08080,FIGOLS,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,BERGUEDA,08080,FIGOLS,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2013,BARCELONA,BERGUEDA,08080,FIGOLS,6,TERCIARI,18087,
2013,BARCELONA,BERGUEDA,08080,FIGOLS,7,USOS DOMESTICS,25713,
2013,BARCELONA,VALLES ORIENTAL,08081,FOGARS DE MONTCLUS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,VALLES ORIENTAL,08081,FOGARS DE MONTCLUS,4,CONSTRUCCIO I OBRES PUBLIQUES,42376,
2013,BARCELONA,VALLES ORIENTAL,08081,FOGARS DE MONTCLUS,6,TERCIARI,682626,
2013,BARCELONA,VALLES ORIENTAL,08081,FOGARS DE MONTCLUS,7,USOS DOMESTICS,823060,
2013,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,4,CONSTRUCCIO I OBRES PUBLIQUES,68176,
2013,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,5,TRANSPORT,,Dada subjecta a secret estadístic.
2013,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,6,TERCIARI,2408714,
2013,BARCELONA,SELVA,08082,FOGARS DE LA SELVA,7,USOS DOMESTICS,2277633,
2013,BARCELONA,OSONA,08083,FOLGUEROLES,1,PRIMARI,55540,
2013,BARCELONA,OSONA,08083,FOLGUEROLES,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,OSONA,08083,FOLGUEROLES,4,CONSTRUCCIO I OBRES PUBLIQUES,63084,
2013,BARCELONA,OSONA,08083,FOLGUEROLES,6,TERCIARI,1699574,
2013,BARCELONA,OSONA,08083,FOLGUEROLES,7,USOS DOMESTICS,3151278,
2013,BARCELONA,BAGES,08084,FONOLLOSA,1,PRIMARI,88104,
2013,BARCELONA,BAGES,08084,FONOLLOSA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAGES,08084,FONOLLOSA,4,CONSTRUCCIO I OBRES PUBLIQUES,93193,
2013,BARCELONA,BAGES,08084,FONOLLOSA,6,TERCIARI,392937,
2013,BARCELONA,BAGES,08084,FONOLLOSA,7,USOS DOMESTICS,2821311,
2013,BARCELONA,ALT PENEDES,08085,FONT-RUBI,1,PRIMARI,183061,
2013,BARCELONA,ALT PENEDES,08085,FONT-RUBI,3,INDUSTRIAL,3759856,
2013,BARCELONA,ALT PENEDES,08085,FONT-RUBI,4,CONSTRUCCIO I OBRES PUBLIQUES,35816,
2013,BARCELONA,ALT PENEDES,08085,FONT-RUBI,6,TERCIARI,1177103,
2013,BARCELONA,ALT PENEDES,08085,FONT-RUBI,7,USOS DOMESTICS,2274217,
2013,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",1,PRIMARI,436513,
2013,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",3,INDUSTRIAL,107285109,
2013,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",4,CONSTRUCCIO I OBRES PUBLIQUES,280571,
2013,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",5,TRANSPORT,,Dada subjecta a secret estadístic.
2013,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",6,TERCIARI,24588747,
2013,BARCELONA,VALLES ORIENTAL,08086,"FRANQUESES DEL VALLES, LES",7,USOS DOMESTICS,23910982,
2013,BARCELONA,VALLES OCCIDENTAL,08087,GALLIFA,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,VALLES OCCIDENTAL,08087,GALLIFA,4,CONSTRUCCIO I OBRES PUBLIQUES,18946,
2013,BARCELONA,VALLES OCCIDENTAL,08087,GALLIFA,6,TERCIARI,84203,
2013,BARCELONA,VALLES OCCIDENTAL,08087,GALLIFA,7,USOS DOMESTICS,411165,
2013,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",1,PRIMARI,20404,
2013,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",3,INDUSTRIAL,25834363,
2013,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,382064,
2013,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",6,TERCIARI,23253446,
2013,BARCELONA,VALLES ORIENTAL,08088,"GARRIGA, LA",7,USOS DOMESTICS,20805177,
2013,BARCELONA,BAIX LLOBREGAT,08089,GAVA,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAIX LLOBREGAT,08089,GAVA,3,INDUSTRIAL,34044198,Inclou el consum del sector energètic.
2013,BARCELONA,BAIX LLOBREGAT,08089,GAVA,4,CONSTRUCCIO I OBRES PUBLIQUES,515111,
2013,BARCELONA,BAIX LLOBREGAT,08089,GAVA,6,TERCIARI,80364023,
2013,BARCELONA,BAIX LLOBREGAT,08089,GAVA,7,USOS DOMESTICS,62126609,
2013,BARCELONA,BAGES,08090,GAIA,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAGES,08090,GAIA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,BAGES,08090,GAIA,6,TERCIARI,213424,
2013,BARCELONA,BAGES,08090,GAIA,7,USOS DOMESTICS,451285,
2013,BARCELONA,ALT PENEDES,08091,GELIDA,1,PRIMARI,63433,
2013,BARCELONA,ALT PENEDES,08091,GELIDA,3,INDUSTRIAL,13129933,
2013,BARCELONA,ALT PENEDES,08091,GELIDA,4,CONSTRUCCIO I OBRES PUBLIQUES,143932,
2013,BARCELONA,ALT PENEDES,08091,GELIDA,6,TERCIARI,16817719,
2013,BARCELONA,ALT PENEDES,08091,GELIDA,7,USOS DOMESTICS,13243189,
2013,BARCELONA,BERGUEDA,08092,GIRONELLA,1,PRIMARI,144924,
2013,BARCELONA,BERGUEDA,08092,GIRONELLA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,BERGUEDA,08092,GIRONELLA,4,CONSTRUCCIO I OBRES PUBLIQUES,129679,
2013,BARCELONA,BERGUEDA,08092,GIRONELLA,6,TERCIARI,4635812,
2013,BARCELONA,BERGUEDA,08092,GIRONELLA,7,USOS DOMESTICS,6610413,
2013,BARCELONA,BERGUEDA,08093,GISCLARENY,4,CONSTRUCCIO I OBRES PUBLIQUES,631,
2013,BARCELONA,BERGUEDA,08093,GISCLARENY,6,TERCIARI,43063,
2013,BARCELONA,BERGUEDA,08093,GISCLARENY,7,USOS DOMESTICS,62685,
2013,BARCELONA,ALT PENEDES,08094,"GRANADA, LA",1,PRIMARI,3078,
2013,BARCELONA,ALT PENEDES,08094,"GRANADA, LA",3,INDUSTRIAL,921018,
2013,BARCELONA,ALT PENEDES,08094,"GRANADA, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,112557,
2013,BARCELONA,ALT PENEDES,08094,"GRANADA, LA",6,TERCIARI,3626950,
2013,BARCELONA,ALT PENEDES,08094,"GRANADA, LA",7,USOS DOMESTICS,3240790,
2013,BARCELONA,VALLES ORIENTAL,08095,GRANERA,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,VALLES ORIENTAL,08095,GRANERA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2013,BARCELONA,VALLES ORIENTAL,08095,GRANERA,6,TERCIARI,88866,
2013,BARCELONA,VALLES ORIENTAL,08095,GRANERA,7,USOS DOMESTICS,202588,
2013,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,1,PRIMARI,118667,
2013,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,3,INDUSTRIAL,133204323,Inclou el consum del sector energètic.
2013,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,4,CONSTRUCCIO I OBRES PUBLIQUES,616922,
2013,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,5,TRANSPORT,,Dada subjecta a secret estadístic.
2013,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,6,TERCIARI,128666464,
2013,BARCELONA,VALLES ORIENTAL,08096,GRANOLLERS,7,USOS DOMESTICS,70633662,
2013,BARCELONA,VALLES ORIENTAL,08097,GUALBA,3,INDUSTRIAL,6221481,
2013,BARCELONA,VALLES ORIENTAL,08097,GUALBA,4,CONSTRUCCIO I OBRES PUBLIQUES,303493,
2013,BARCELONA,VALLES ORIENTAL,08097,GUALBA,6,TERCIARI,2608491,
2013,BARCELONA,VALLES ORIENTAL,08097,GUALBA,7,USOS DOMESTICS,2346364,
2013,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,1,PRIMARI,64033,
2013,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,3,INDUSTRIAL,8722334,
2013,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,4,CONSTRUCCIO I OBRES PUBLIQUES,52673,
2013,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,6,TERCIARI,2548045,
2013,BARCELONA,BAGES,08098,SANT SALVADOR DE GUARDIOLA,7,USOS DOMESTICS,4914063,
2013,BARCELONA,BERGUEDA,08099,GUARDIOLA DE BERGUEDA,1,PRIMARI,,Dada subjecta a secret estadístic.
2013,BARCELONA,BERGUEDA,08099,GUARDIOLA DE BERGUEDA,3,INDUSTRIAL,130554,
2013,BARCELONA,BERGUEDA,08099,GUARDIOLA DE BERGUEDA,4,CONSTRUCCIO I OBRES PUBLIQUES,9332,
2013,BARCELONA,BERGUEDA,08099,GUARDIOLA DE BERGUEDA,6,TERCIARI,1887540,
2013,BARCELONA,BERGUEDA,08099,GUARDIOLA DE BERGUEDA,7,USOS DOMESTICS,1618819,
2013,BARCELONA,OSONA,08100,GURB,1,PRIMARI,1887248,
2013,BARCELONA,OSONA,08100,GURB,3,INDUSTRIAL,123923708,
2013,BARCELONA,OSONA,08100,GURB,4,CONSTRUCCIO I OBRES PUBLIQUES,193283,
2013,BARCELONA,OSONA,08100,GURB,6,TERCIARI,11407933,
2013,BARCELONA,OSONA,08100,GURB,7,USOS DOMESTICS,4793947,
2013,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",1,PRIMARI,799760,
2013,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",3,INDUSTRIAL,50773781,
2013,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",4,CONSTRUCCIO I OBRES PUBLIQUES,5219493,
2013,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",5,TRANSPORT,76240824,
2013,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",6,TERCIARI,409323786,
2013,BARCELONA,BARCELONES,08101,"HOSPITALET DE LLOBREGAT, L'",7,USOS DOMESTICS,238753618,
2013,BARCELONA,ANOIA,08102,IGUALADA,1,PRIMARI,268402,
2013,BARCELONA,ANOIA,08102,IGUALADA,3,INDUSTRIAL,51992658,
2013,BARCELONA,ANOIA,08102,IGUALADA,4,CONSTRUCCIO I OBRES PUBLIQUES,361721,
2013,BARCELONA,ANOIA,08102,IGUALADA,6,TERCIARI,64483427,
2013,BARCELONA,ANOIA,08102,IGUALADA,7,USOS DOMESTICS,54063422,
2013,BARCELONA,ANOIA,08103,JORBA,1,PRIMARI,11916,
2013,BARCELONA,ANOIA,08103,JORBA,3,INDUSTRIAL,232061,
2013,BARCELONA,ANOIA,08103,JORBA,4,CONSTRUCCIO I OBRES PUBLIQUES,144013,
2013,BARCELONA,ANOIA,08103,JORBA,6,TERCIARI,1838694,
2013,BARCELONA,ANOIA,08103,JORBA,7,USOS DOMESTICS,1483034,
2013,BARCELONA,ANOIA,08104,"LLACUNA, LA",1,PRIMARI,222855,
2013,BARCELONA,ANOIA,08104,"LLACUNA, LA",3,INDUSTRIAL,407274,
2013,BARCELONA,ANOIA,08104,"LLACUNA, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,7351,
2013,BARCELONA,ANOIA,08104,"LLACUNA, LA",6,TERCIARI,1137946,
2013,BARCELONA,ANOIA,08104,"LLACUNA, LA",7,USOS DOMESTICS,1715357,
2013,BARCELONA,VALLES ORIENTAL,08105,"LLAGOSTA, LA",3,INDUSTRIAL,18047859,
2013,BARCELONA,VALLES ORIENTAL,08105,"LLAGOSTA, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,128225,
2013,BARCELONA,VALLES ORIENTAL,08105,"LLAGOSTA, LA",6,TERCIARI,13251502,
2013,BARCELONA,VALLES ORIENTAL,08105,"LLAGOSTA, LA",7,USOS DOMESTICS,13647514,
2013,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,1,PRIMARI,119159,
2013,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,3,INDUSTRIAL,56072188,
2013,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,4,CONSTRUCCIO I OBRES PUBLIQUES,379796,
2013,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,6,TERCIARI,15489037,
2013,BARCELONA,VALLES ORIENTAL,08106,LLINARS DEL VALLES,7,USOS DOMESTICS,13685518,
2013,BARCELONA,VALLES ORIENTAL,08107,LLIÇA D'AMUNT,1,PRIMARI,88076,
2013,BARCELONA,VALLES ORIENTAL,08107,LLIÇA D'AMUNT,3,INDUSTRIAL,20868792,
2013,BARCELONA,VALLES ORIENTAL,08107,LLIÇA D'AMUNT,4,CONSTRUCCIO I OBRES PUBLIQUES,374883,
2013,BARCELONA,VALLES ORIENTAL,08107,LLIÇA D'AMUNT,6,TERCIARI,11235206,
2013,BARCELONA,VALLES ORIENTAL,08107,LLIÇA D'AMUNT,7,USOS DOMESTICS,20874468,
2013,BARCELONA,VALLES ORIENTAL,08108,LLIÇA DE VALL,3,INDUSTRIAL,63473172,
2013,BARCELONA,VALLES ORIENTAL,08108,LLIÇA DE VALL,4,CONSTRUCCIO I OBRES PUBLIQUES,335236,
2013,BARCELONA,VALLES ORIENTAL,08108,LLIÇA DE VALL,6,TERCIARI,12840941,
2013,BARCELONA,VALLES ORIENTAL,08108,LLIÇA DE VALL,7,USOS DOMESTICS,9573195,
2013,BARCELONA,OSONA,08109,LLUÇA,1,PRIMARI,96388,
2013,BARCELONA,OSONA,08109,LLUÇA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2013,BARCELONA,OSONA,08109,LLUÇA,4,CONSTRUCCIO I OBRES PUBLIQUES,2623,
2013,BARCELONA,OSONA,08109,LLUÇA,6,TERCIARI,204590,
2013,BARCELONA,OSONA,08109,LLUÇA,7,USOS DOMESTICS,335582,
2013,BARCELONA,MARESME,08110,MALGRAT DE MAR,1,PRIMARI,34983,
2013,BARCELONA,MARESME,08110,MALGRAT DE MAR,3,INDUSTRIAL,25204430,
2013,BARCELONA,MARESME,08110,MALGRAT DE MAR,4,CONSTRUCCIO I OBRES PUBLIQUES,28036,
2013,BARCELONA,MARESME,08110,MALGRAT DE MAR,6,TERCIARI,31968804,
2013,BARCELONA,MARESME,08110,MALGRAT DE MAR,7,USOS DOMESTICS,23224427,
2013,BARCELONA,OSONA,08111,MALLA,1,PRIMARI,146160,
2013,BARCELONA,OSONA,08111,MALLA,3,INDUSTRIAL,66203,
2013,BARCELONA,OSONA,08111,MALLA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2013,BARCELONA,OSONA,08111,MALLA,6,TERCIARI,2103011,
